time,lat,lon
 13:52:11,57.80309,-152.15443
 13:52:11,57.80309,-152.15443
 13:52:12,57.80309,-152.15443
 13:52:12,57.8031,-152.15443
 13:52:12,57.8031,-152.15443
 13:52:12,57.80311,-152.15443
 13:52:12,57.80311,-152.15443
 13:52:13,57.80312,-152.15443
 13:52:13,57.80313,-152.15443
 13:52:13,57.80313,-152.15443
 13:52:13,57.80314,-152.15444
 13:52:13,57.80315,-152.15444
 13:52:14,57.80315,-152.15444
 13:52:14,57.80316,-152.15445
 13:52:14,57.80317,-152.15445
 13:52:14,57.80317,-152.15445
 13:52:14,57.80317,-152.15445
 13:52:15,57.80318,-152.15445
 13:52:15,57.80318,-152.15445
 13:52:15,57.80318,-152.15445
 13:52:15,57.80319,-152.15445
 13:52:15,57.8032,-152.15446
 13:52:16,57.8032,-152.15446
 13:52:16,57.80321,-152.15446
 13:52:16,57.80322,-152.15447
 13:52:16,57.80322,-152.15447
 13:52:16,57.80322,-152.15447
 13:52:17,57.80323,-152.15447
 13:52:17,57.80323,-152.15447
 13:52:17,57.80323,-152.15447
 13:52:17,57.80324,-152.15447
 13:52:17,57.80325,-152.15447
 13:52:18,57.80325,-152.15447
 13:52:18,57.80326,-152.15447
 13:52:18,57.80327,-152.15447
 13:52:18,57.80327,-152.15447
 13:52:18,57.80327,-152.15447
 13:52:19,57.80328,-152.15448
 13:52:19,57.80328,-152.15448
 13:52:19,57.80328,-152.15448
 13:52:19,57.80329,-152.15448
 13:52:19,57.8033,-152.15448
 13:52:20,57.8033,-152.15448
 13:52:20,57.80331,-152.15448
 13:52:20,57.80332,-152.15448
 13:52:20,57.80332,-152.15449
 13:52:20,57.80333,-152.15449
 13:52:21,57.80334,-152.15449
 13:52:21,57.80334,-152.1545
 13:52:21,57.80335,-152.1545
 13:52:21,57.80335,-152.1545
 13:52:21,57.80336,-152.1545
 13:52:22,57.80336,-152.1545
 13:52:22,57.80336,-152.1545
 13:52:22,57.80337,-152.1545
 13:52:22,57.80337,-152.1545
 13:52:22,57.80338,-152.15451
 13:52:23,57.80339,-152.15451
 13:52:23,57.80339,-152.15451
 13:52:23,57.8034,-152.15452
 13:52:23,57.80341,-152.15452
 13:52:23,57.80341,-152.15452
 13:52:24,57.80342,-152.15452
 13:52:24,57.80343,-152.15452
 13:52:24,57.80343,-152.15452
 13:52:24,57.80344,-152.15452
 13:52:24,57.80344,-152.15452
 13:52:25,57.80344,-152.15453
 13:52:25,57.80345,-152.15453
 13:52:25,57.80345,-152.15453
 13:52:25,57.80346,-152.15453
 13:52:25,57.80346,-152.15453
 13:52:26,57.80347,-152.15453
 13:52:26,57.80348,-152.15453
 13:52:26,57.80348,-152.15453
 13:52:26,57.80349,-152.15453
 13:52:26,57.80349,-152.15453
 13:52:27,57.80349,-152.15453
 13:52:27,57.8035,-152.15453
 13:52:27,57.8035,-152.15453
 13:52:27,57.80351,-152.15454
 13:52:27,57.80351,-152.15454
 13:52:28,57.80352,-152.15454
 13:52:28,57.80353,-152.15455
 13:52:28,57.80353,-152.15455
 13:52:28,57.80354,-152.15455
 13:52:28,57.80355,-152.15455
 13:52:29,57.80355,-152.15455
 13:52:29,57.80356,-152.15455
 13:52:29,57.80357,-152.15455
 13:52:29,57.80357,-152.15455
 13:52:29,57.80357,-152.15455
 13:52:30,57.80358,-152.15455
 13:52:30,57.80358,-152.15455
 13:52:30,57.80358,-152.15455
 13:52:30,57.80359,-152.15455
 13:52:30,57.8036,-152.15456
 13:52:31,57.8036,-152.15456
 13:52:31,57.80361,-152.15456
 13:52:31,57.80362,-152.15457
 13:52:31,57.80362,-152.15457
 13:52:31,57.80362,-152.15457
 13:52:32,57.80363,-152.15457
 13:52:32,57.80363,-152.15457
 13:52:32,57.80363,-152.15457
 13:52:32,57.80364,-152.15457
 13:52:32,57.80365,-152.15457
 13:52:33,57.80365,-152.15457
 13:52:33,57.80366,-152.15457
 13:52:33,57.80367,-152.15457
 13:52:33,57.80367,-152.15457
 13:52:33,57.80367,-152.15457
 13:52:34,57.80368,-152.15457
 13:52:34,57.80368,-152.15457
 13:52:34,57.80368,-152.15457
 13:52:34,57.80369,-152.15457
 13:52:34,57.8037,-152.15457
 13:52:35,57.8037,-152.15458
 13:52:35,57.80371,-152.15458
 13:52:35,57.80372,-152.15458
 13:52:35,57.80372,-152.15458
 13:52:35,57.80373,-152.15458
 13:52:36,57.80374,-152.15458
 13:52:36,57.80374,-152.15458
 13:52:36,57.80375,-152.15458
 13:52:36,57.80375,-152.15458
 13:52:36,57.80376,-152.15458
 13:52:37,57.80376,-152.15458
 13:52:37,57.80376,-152.15458
 13:52:37,57.80377,-152.15458
 13:52:37,57.80377,-152.15459
 13:52:37,57.80378,-152.15459
 13:52:38,57.80379,-152.15459
 13:52:38,57.80379,-152.1546
 13:52:38,57.8038,-152.1546
 13:52:38,57.8038,-152.1546
 13:52:38,57.80381,-152.1546
 13:52:39,57.80381,-152.1546
 13:52:39,57.80381,-152.1546
 13:52:39,57.80382,-152.1546
 13:52:39,57.80382,-152.1546
 13:52:39,57.80383,-152.1546
 13:52:40,57.80384,-152.1546
 13:52:40,57.80384,-152.1546
 13:52:40,57.80385,-152.1546
 13:52:40,57.80386,-152.1546
 13:52:40,57.80386,-152.1546
 13:52:41,57.80387,-152.1546
 13:52:41,57.80388,-152.1546
 13:52:41,57.80388,-152.1546
 13:52:41,57.80389,-152.1546
 13:52:41,57.80389,-152.1546
 13:52:42,57.80389,-152.1546
 13:52:42,57.8039,-152.1546
 13:52:42,57.8039,-152.1546
 13:52:42,57.80391,-152.1546
 13:52:42,57.80391,-152.1546
 13:52:43,57.80392,-152.1546
 13:52:43,57.80393,-152.1546
 13:52:43,57.80393,-152.1546
 13:52:43,57.80394,-152.1546
 13:52:43,57.80394,-152.15461
 13:52:44,57.80394,-152.15461
 13:52:44,57.80395,-152.15461
 13:52:44,57.80395,-152.15462
 13:52:44,57.80396,-152.15462
 13:52:44,57.80396,-152.15462
 13:52:45,57.80397,-152.15462
 13:52:45,57.80398,-152.15462
 13:52:45,57.80398,-152.15462
 13:52:45,57.80399,-152.15462
 13:52:45,57.80399,-152.15462
 13:52:46,57.80399,-152.15462
 13:52:46,57.804,-152.15462
 13:52:46,57.804,-152.15462
 13:52:46,57.80401,-152.15462
 13:52:46,57.80401,-152.15462
 13:52:47,57.80402,-152.15462
 13:52:47,57.80403,-152.15462
 13:52:47,57.80403,-152.15462
 13:52:47,57.80404,-152.15462
 13:52:47,57.80405,-152.15462
 13:52:48,57.80405,-152.15462
 13:52:48,57.80406,-152.15462
 13:52:48,57.80407,-152.15462
 13:52:48,57.80407,-152.15462
 13:52:48,57.80407,-152.15462
 13:52:49,57.80408,-152.15462
 13:52:49,57.80408,-152.15462
 13:52:49,57.80408,-152.15462
 13:52:49,57.80409,-152.15462
 13:52:49,57.8041,-152.15462
 13:52:50,57.8041,-152.15462
 13:52:50,57.80411,-152.15462
 13:52:50,57.80412,-152.15462
 13:52:50,57.80412,-152.15462
 13:52:50,57.80412,-152.15462
 13:52:51,57.80413,-152.15462
 13:52:51,57.80413,-152.15462
 13:52:51,57.80413,-152.15462
 13:52:51,57.80414,-152.15462
 13:52:51,57.80415,-152.15462
 13:52:52,57.80415,-152.15462
 13:52:52,57.80416,-152.15462
 13:52:52,57.80417,-152.15462
 13:52:52,57.80417,-152.15462
 13:52:52,57.80418,-152.15462
 13:52:53,57.80419,-152.15462
 13:52:53,57.80419,-152.15462
 13:52:53,57.8042,-152.15462
 13:52:53,57.8042,-152.15462
 13:52:53,57.80421,-152.15462
 13:52:54,57.80421,-152.15462
 13:52:54,57.80421,-152.15462
 13:52:54,57.80422,-152.15462
 13:52:54,57.80422,-152.15462
 13:52:54,57.80423,-152.15462
 13:52:55,57.80424,-152.15462
 13:52:55,57.80424,-152.15462
 13:52:55,57.80425,-152.15462
 13:52:55,57.80425,-152.15462
 13:52:55,57.80426,-152.15462
 13:52:56,57.80426,-152.15462
 13:52:56,57.80426,-152.15462
 13:52:56,57.80427,-152.15462
 13:52:56,57.80427,-152.15462
 13:52:56,57.80428,-152.15462
 13:52:57,57.80429,-152.15462
 13:52:57,57.80429,-152.15462
 13:52:57,57.8043,-152.15462
 13:52:57,57.8043,-152.15462
 13:52:57,57.80431,-152.15462
 13:52:58,57.80431,-152.15462
 13:52:58,57.80431,-152.15462
 13:52:58,57.80432,-152.15462
 13:52:58,57.80432,-152.15462
 13:52:58,57.80433,-152.15462
 13:52:59,57.80434,-152.15462
 13:52:59,57.80434,-152.15462
 13:52:59,57.80435,-152.15462
 13:52:59,57.80436,-152.15462
 13:52:59,57.80436,-152.15462
 13:53:00,57.80437,-152.15462
 13:53:00,57.80438,-152.15462
 13:53:00,57.80438,-152.15462
 13:53:00,57.80439,-152.15462
 13:53:00,57.80439,-152.15462
 13:53:01,57.80439,-152.15462
 13:53:01,57.8044,-152.15462
 13:53:01,57.8044,-152.15462
 13:53:01,57.80441,-152.15462
 13:53:01,57.80441,-152.15462
 13:53:02,57.80442,-152.15462
 13:53:02,57.80443,-152.15462
 13:53:02,57.80443,-152.15462
 13:53:02,57.80444,-152.15462
 13:53:02,57.80444,-152.15462
 13:53:03,57.80444,-152.15462
 13:53:03,57.80445,-152.15462
 13:53:03,57.80445,-152.15462
 13:53:03,57.80446,-152.15462
 13:53:03,57.80446,-152.15462
 13:53:04,57.80447,-152.15462
 13:53:04,57.80448,-152.15462
 13:53:04,57.80448,-152.15462
 13:53:04,57.80449,-152.15462
 13:53:04,57.8045,-152.15462
 13:53:05,57.8045,-152.15462
 13:53:05,57.80451,-152.15462
 13:53:05,57.80452,-152.15462
 13:53:05,57.80452,-152.15462
 13:53:05,57.80452,-152.15462
 13:53:06,57.80453,-152.15462
 13:53:06,57.80453,-152.15462
 13:53:06,57.80453,-152.15462
 13:53:06,57.80454,-152.15462
 13:53:06,57.80455,-152.15462
 13:53:07,57.80455,-152.15462
 13:53:07,57.80456,-152.15462
 13:53:07,57.80457,-152.15462
 13:53:07,57.80457,-152.15462
 13:53:07,57.80457,-152.15462
 13:53:08,57.80458,-152.15462
 13:53:08,57.80458,-152.15462
 13:53:08,57.80458,-152.15462
 13:53:08,57.80459,-152.15462
 13:53:08,57.8046,-152.15462
 13:53:09,57.8046,-152.15462
 13:53:09,57.80461,-152.15462
 13:53:09,57.80462,-152.15462
 13:53:09,57.80462,-152.15462
 13:53:09,57.80462,-152.15462
 13:53:10,57.80463,-152.15462
 13:53:10,57.80463,-152.15462
 13:53:10,57.80463,-152.15462
 13:53:10,57.80464,-152.15462
 13:53:10,57.80465,-152.15462
 13:53:11,57.80465,-152.15462
 13:53:11,57.80466,-152.15462
 13:53:11,57.80467,-152.15462
 13:53:11,57.80467,-152.15462
 13:53:11,57.80468,-152.15462
 13:53:12,57.80469,-152.15462
 13:53:12,57.80469,-152.15462
 13:53:12,57.8047,-152.15462
 13:53:12,57.8047,-152.15462
 13:53:12,57.80471,-152.15462
 13:53:13,57.80471,-152.15462
 13:53:13,57.80471,-152.15462
 13:53:13,57.80472,-152.15462
 13:53:13,57.80472,-152.15462
 13:53:13,57.80473,-152.15462
 13:53:14,57.80474,-152.15462
 13:53:14,57.80474,-152.15462
 13:53:14,57.80475,-152.15462
 13:53:14,57.80475,-152.15462
 13:53:14,57.80476,-152.15462
 13:53:15,57.80476,-152.15462
 13:53:15,57.80476,-152.15462
 13:53:15,57.80477,-152.15462
 13:53:15,57.80477,-152.15462
 13:53:15,57.80478,-152.15462
 13:53:16,57.80479,-152.15462
 13:53:16,57.80479,-152.15462
 13:53:16,57.8048,-152.15462
 13:53:16,57.80481,-152.15462
 13:53:16,57.80481,-152.15462
 13:53:17,57.80482,-152.15462
 13:53:17,57.80483,-152.15462
 13:53:17,57.80483,-152.15462
 13:53:17,57.80484,-152.15462
 13:53:17,57.80484,-152.15462
 13:53:18,57.80484,-152.15462
 13:53:18,57.80485,-152.15462
 13:53:18,57.80485,-152.15462
 13:53:18,57.80486,-152.15462
 13:53:18,57.80486,-152.15462
 13:53:19,57.80487,-152.15462
 13:53:19,57.80488,-152.15462
 13:53:19,57.80488,-152.15462
 13:53:19,57.80489,-152.15462
 13:53:19,57.8049,-152.15462
 13:53:20,57.8049,-152.15462
 13:53:20,57.80491,-152.15462
 13:53:20,57.80492,-152.15462
 13:53:20,57.80492,-152.15462
 13:53:20,57.80492,-152.15462
 13:53:21,57.80493,-152.15463
 13:53:21,57.80493,-152.15463
 13:53:21,57.80493,-152.15463
 13:53:21,57.80494,-152.15463
 13:53:21,57.80495,-152.15463
 13:53:22,57.80495,-152.15463
 13:53:22,57.80496,-152.15463
 13:53:22,57.80497,-152.15463
 13:53:22,57.80497,-152.15463
 13:53:22,57.80497,-152.15463
 13:53:23,57.80498,-152.15463
 13:53:23,57.80498,-152.15463
 13:53:23,57.80498,-152.15463
 13:53:23,57.80499,-152.15463
 13:53:23,57.805,-152.15463
 13:53:24,57.805,-152.15462
 13:53:24,57.80501,-152.15462
 13:53:24,57.80502,-152.15462
 13:53:24,57.80502,-152.15462
 13:53:24,57.80502,-152.15462
 13:53:25,57.80503,-152.15462
 13:53:25,57.80503,-152.15462
 13:53:25,57.80503,-152.15462
 13:53:25,57.80504,-152.15462
 13:53:25,57.80505,-152.15462
 13:53:26,57.80505,-152.15462
 13:53:26,57.80506,-152.15462
 13:53:26,57.80507,-152.15462
 13:53:26,57.80507,-152.15462
 13:53:26,57.80507,-152.15462
 13:53:27,57.80508,-152.15462
 13:53:27,57.80508,-152.15462
 13:53:27,57.80508,-152.15462
 13:53:27,57.80509,-152.15462
 13:53:27,57.8051,-152.15462
 13:53:28,57.8051,-152.15463
 13:53:28,57.80511,-152.15463
 13:53:28,57.80512,-152.15463
 13:53:28,57.80512,-152.15463
 13:53:28,57.80512,-152.15463
 13:53:29,57.80513,-152.15463
 13:53:29,57.80513,-152.15463
 13:53:29,57.80513,-152.15463
 13:53:29,57.80514,-152.15463
 13:53:29,57.80515,-152.15463
 13:53:30,57.80515,-152.15463
 13:53:30,57.80516,-152.15463
 13:53:30,57.80517,-152.15463
 13:53:30,57.80517,-152.15463
 13:53:30,57.80518,-152.15463
 13:53:31,57.80519,-152.15463
 13:53:31,57.80519,-152.15463
 13:53:31,57.8052,-152.15463
 13:53:31,57.8052,-152.15463
 13:53:31,57.80521,-152.15463
 13:53:32,57.80521,-152.15463
 13:53:32,57.80521,-152.15463
 13:53:32,57.80522,-152.15463
 13:53:32,57.80522,-152.15463
 13:53:32,57.80523,-152.15463
 13:53:33,57.80524,-152.15463
 13:53:33,57.80524,-152.15463
 13:53:33,57.80525,-152.15463
 13:53:33,57.80525,-152.15463
 13:53:33,57.80526,-152.15463
 13:53:34,57.80526,-152.15463
 13:53:34,57.80526,-152.15463
 13:53:34,57.80527,-152.15463
 13:53:34,57.80527,-152.15463
 13:53:34,57.80528,-152.15463
 13:53:35,57.80529,-152.15463
 13:53:35,57.80529,-152.15463
 13:53:35,57.8053,-152.15463
 13:53:35,57.80531,-152.15463
 13:53:35,57.80531,-152.15463
 13:53:36,57.80532,-152.15463
 13:53:36,57.80533,-152.15463
 13:53:36,57.80533,-152.15463
 13:53:36,57.80534,-152.15463
